NO,DOI,Selective_layer_thickness,Filler_size,Filler_concentration,Crosslinker_concentration,Organic_Hildebrand_solubility_parameter,Organic_molecular_volume,Mass_ratio(A/B),Effluent_type,Effective_area,Experimental_temperature,Downstream_pressure,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Total_flux,predicted
1635,https://doi.org/10.1002/app.1992.070441116,120.0,0.0,0.0,0.0,26.52,58.5,0.0417,1,32.131649294911185,25.0,0.02,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.1,0.08653359177723212
1638,https://doi.org/10.1002/app.1992.070441116,120.0,0.0,0.0,0.0,26.52,58.5,0.1111,1,32.131649294911185,40.0,0.02,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.20000000000000004,0.20216731067776475
1639,https://doi.org/10.1002/app.1992.070441116,120.0,0.0,0.0,0.0,26.52,58.5,0.4286,1,32.131649294911185,40.0,0.02,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.17999999999999997,0.18284764529808453
1641,https://doi.org/10.1002/app.1992.070441116,120.0,0.0,0.0,0.0,26.52,58.5,1.0,1,32.131649294911185,40.0,0.02,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.1,0.10048827094157488
1642,https://doi.org/10.1002/app.1992.070441116,120.0,0.0,0.0,0.0,26.52,58.5,1.0,1,32.131649294911185,55.0,0.02,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.20000000000000004,0.1967129365736549
1643,https://doi.org/10.1002/app.1992.070441116,120.0,0.0,0.0,0.0,23.58,80.0,2.3333,1,32.131649294911185,40.0,0.02,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.17999999999999997,0.1380709158769785
1644,https://doi.org/10.1002/app.1992.070441116,120.0,0.0,0.0,0.0,26.52,58.5,2.3333,1,32.131649294911185,40.0,0.02,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.06900000000000002,0.08289949819946998
1645,https://doi.org/10.1002/app.1992.070441116,120.0,0.0,0.0,0.0,29.61,40.49,2.3333,1,32.131649294911185,40.0,0.02,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.0685,0.06878635997077562
1647,https://doi.org/10.1002/app.1992.070441116,120.0,0.0,0.0,0.0,23.58,80.0,9.0,1,32.131649294911185,40.0,0.02,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.07999999999999999,0.08045449319227123
1648,https://doi.org/10.1002/app.1992.070441116,120.0,0.0,0.0,0.0,26.52,58.5,9.0,1,32.131649294911185,40.0,0.02,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.053299999999999986,0.05441839753506933
1649,https://doi.org/10.1002/app.1992.070441116,120.0,0.0,0.0,0.0,29.61,40.49,9.0,1,32.131649294911185,40.0,0.02,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.04000000000000001,0.0458603961708423
1650,https://doi.org/10.1002/app.1992.070441116,120.0,0.0,0.0,0.0,26.52,58.5,9.0,1,32.131649294911185,55.0,0.02,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.1,0.09646006601082528
1895,https://doi.org/10.1002/app.29241,40.0,1000.0,0.4,0.0,19.46,81.3,5.6667,0,34.23,30.0,6.66,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.029999999999999995,0.05315526723121309
1900,https://doi.org/10.1002/app.29241,40.0,1000.0,0.4,0.0,19.46,81.3,9.0,0,34.23,30.0,6.66,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.029999999999999995,0.06318143803128103
1886,https://doi.org/10.1002/app.29241,40.0,1000.0,0.3,0.0,19.46,81.3,3.0,0,34.23,30.0,6.66,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.37,0.29381307769351184
1887,https://doi.org/10.1002/app.29241,40.0,1000.0,0.2,0.0,19.46,81.3,3.0,0,34.23,30.0,6.66,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.33,0.28801730922583485
1888,https://doi.org/10.1002/app.29241,40.0,1000.0,0.1,0.0,19.46,81.3,3.0,0,34.23,30.0,6.66,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.29999999999999993,0.2619035892008618
1891,https://doi.org/10.1002/app.29241,40.0,1000.0,0.3,0.0,19.46,81.3,4.0,0,34.23,30.0,6.66,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.33,0.2697759992931177
1892,https://doi.org/10.1002/app.29241,40.0,1000.0,0.2,0.0,19.46,81.3,4.0,0,34.23,30.0,6.66,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.29,0.2658789979366297
1893,https://doi.org/10.1002/app.29241,40.0,1000.0,0.1,0.0,19.46,81.3,4.0,0,34.23,30.0,6.66,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.26,0.2443170609740079
1896,https://doi.org/10.1002/app.29241,40.0,1000.0,0.3,0.0,19.46,81.3,5.6667,0,34.23,30.0,6.66,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.29,0.2280248483701224
1905,https://doi.org/10.1002/app.29241,40.0,1000.0,0.4,0.0,19.46,81.3,9.0,0,34.23,40.0,6.66,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.27999999999999997,0.149086588316869
1910,https://doi.org/10.1002/app.29241,40.0,1000.0,0.4,0.0,19.46,81.3,9.0,0,34.23,50.0,6.66,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.3400000000000001,0.24583443171992564
1911,https://doi.org/10.1002/app.29241,40.0,1000.0,0.3,0.0,19.46,81.3,9.0,0,34.23,50.0,6.66,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.29999999999999993,0.32960634088397706
1912,https://doi.org/10.1002/app.29241,40.0,1000.0,0.2,0.0,19.46,81.3,9.0,0,34.23,50.0,6.66,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.27999999999999997,0.30415709643276895
1913,https://doi.org/10.1002/app.29241,40.0,1000.0,0.1,0.0,19.46,81.3,9.0,0,34.23,50.0,6.66,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.26,0.25427409767410747
1885,https://doi.org/10.1002/app.29241,40.0,1000.0,0.4,0.0,19.46,81.3,3.0,0,34.23,30.0,6.66,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.04000000000000001,0.06546977439029042
1889,https://doi.org/10.1002/app.29241,40.0,0.0,0.0,0.0,19.46,81.3,3.0,0,34.23,30.0,6.66,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.21000000000000002,0.2352987597187199
1890,https://doi.org/10.1002/app.29241,40.0,1000.0,0.4,0.0,19.46,81.3,4.0,0,34.23,30.0,6.66,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.04000000000000001,0.06011364078238783
1894,https://doi.org/10.1002/app.29241,40.0,0.0,0.0,0.0,19.46,81.3,4.0,0,34.23,30.0,6.66,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.20000000000000004,0.20976732433508793
1897,https://doi.org/10.1002/app.29241,40.0,1000.0,0.2,0.0,19.46,81.3,5.6667,0,34.23,30.0,6.66,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.25,0.225007986485826
1898,https://doi.org/10.1002/app.29241,40.0,1000.0,0.1,0.0,19.46,81.3,5.6667,0,34.23,30.0,6.66,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.23000000000000004,0.20483731074630898
1899,https://doi.org/10.1002/app.29241,40.0,0.0,0.0,0.0,19.46,81.3,5.6667,0,34.23,30.0,6.66,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.19,0.1514272199746359
1901,https://doi.org/10.1002/app.29241,40.0,1000.0,0.3,0.0,19.46,81.3,9.0,0,34.23,30.0,6.66,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.22000000000000003,0.208815299430435
1902,https://doi.org/10.1002/app.29241,40.0,1000.0,0.2,0.0,19.46,81.3,9.0,0,34.23,30.0,6.66,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.19,0.19772241906308624
1903,https://doi.org/10.1002/app.29241,40.0,1000.0,0.1,0.0,19.46,81.3,9.0,0,34.23,30.0,6.66,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.17000000000000004,0.17599279525644934
1904,https://doi.org/10.1002/app.29241,40.0,0.0,0.0,0.0,19.46,81.3,9.0,0,34.23,30.0,6.66,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.14,0.12054795420429226
1906,https://doi.org/10.1002/app.29241,40.0,1000.0,0.3,0.0,19.46,81.3,9.0,0,34.23,40.0,6.66,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.24,0.2643650315508988
1907,https://doi.org/10.1002/app.29241,40.0,1000.0,0.2,0.0,19.46,81.3,9.0,0,34.23,40.0,6.66,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.22000000000000003,0.2521387837569932
1908,https://doi.org/10.1002/app.29241,40.0,1000.0,0.1,0.0,19.46,81.3,9.0,0,34.23,40.0,6.66,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.20000000000000004,0.20886005124970702
1909,https://doi.org/10.1002/app.29241,40.0,0.0,0.0,0.0,19.46,81.3,9.0,0,34.23,40.0,6.66,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.17999999999999997,0.13637742855797896
1914,https://doi.org/10.1002/app.29241,40.0,0.0,0.0,0.0,19.46,81.3,9.0,0,34.23,50.0,6.66,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.25,0.17070107594168696
1915,https://doi.org/10.1002/app.29241,40.0,1000.0,0.4,0.0,19.46,81.3,19.0,0,34.23,30.0,6.66,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.17000000000000004,0.06019409136562447
1916,https://doi.org/10.1002/app.29241,40.0,1000.0,0.3,0.0,19.46,81.3,19.0,0,34.23,30.0,6.66,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.13000000000000003,0.16150892574416553
1917,https://doi.org/10.1002/app.29241,40.0,1000.0,0.2,0.0,19.46,81.3,19.0,0,34.23,30.0,6.66,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.1,0.13702333622748922
1918,https://doi.org/10.1002/app.29241,40.0,1000.0,0.1,0.0,19.46,81.3,19.0,0,34.23,30.0,6.66,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.08999999999999998,0.115968782321768
1919,https://doi.org/10.1002/app.29241,40.0,0.0,0.0,0.0,19.46,81.3,19.0,0,34.23,30.0,6.66,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.049999999999999996,0.07711841547627378
1374,https://doi.org/10.1002/asia.200600404,300.0,0.0,0.0,0.0,26.52,58.5,19.0,1,7.0,35.0,19.41,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.020000000000000004,0.028730813093174108
1378,https://doi.org/10.1016/0300-9467(91)80010-T,250.0,0.0,0.0,0.0,23.19,91.8,999.0,1,10.0,37.0,0.01,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.01,0.012401024278987819
635,https://doi.org/10.1016/S0255-2701(96)04154-2,2.0,0.0,0.0,0.0,20.5,85.7,49.0,0,500.0,100.0,9.33,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.036,0.05859724167576122
633,https://doi.org/10.1016/S0255-2701(96)04154-2,2.0,0.0,0.0,0.0,20.5,85.7,9.0,0,500.0,100.0,9.33,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.29999999999999993,0.2011741039420671
634,https://doi.org/10.1016/S0255-2701(96)04154-2,2.0,0.0,0.0,0.0,20.5,85.7,24.0,0,500.0,100.0,9.33,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.132,0.12220180145481996
1470,https://doi.org/10.1016/S0376-7388(01)00507-5,300.0,200.0,0.0,0.0,23.19,91.8,99.0,1,100.0,30.0,4.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.00800000000000001,0.011819559418634999
1475,https://doi.org/10.1016/S0376-7388(01)00507-5,19.0,200.0,0.0,0.0,23.19,91.8,99.0,1,100.0,70.0,4.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.6100000000000001,0.5661546530031775
1476,https://doi.org/10.1016/S0376-7388(01)00507-5,50.0,0.0,0.0,0.0,23.19,91.8,99.0,1,100.0,70.0,4.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.35,0.3319101882716421
1468,https://doi.org/10.1016/S0376-7388(01)00507-5,19.0,200.0,0.0,0.0,23.19,91.8,99.0,1,100.0,30.0,4.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.06,0.06286073391785262
1469,https://doi.org/10.1016/S0376-7388(01)00507-5,50.0,0.0,0.0,0.0,23.19,91.8,99.0,1,100.0,30.0,4.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.049999999999999996,0.05411178808727225
1471,https://doi.org/10.1016/S0376-7388(01)00507-5,19.0,200.0,0.0,0.0,23.19,91.8,99.0,1,100.0,50.0,4.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.19,0.16658426681367391
1472,https://doi.org/10.1016/S0376-7388(01)00507-5,300.0,200.0,0.0,0.0,23.19,91.8,99.0,1,100.0,50.0,4.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.05200000000000001,0.0412408006256994
